municipio,NR_ZONA,NR_LOCAL_VOTACAO,local_votacao,endereco_local_votacao,regiao_estimada,votos_parceiro,secoes_com_voto,percentual_votos_parceiro,forca_reduto,ranking_local_parceiro,municipio_norm,zona_norm,local_num_norm_parceiro,local_votacao_parceiro,local_nome_norm,endereco_parceiro,votos_parceiro_local,forca_reduto_parceiro,nome_parceiro,local_num_norm_vereador,local_nome,endereco_local,vereador,partido_vereador,votos_vereador_local,ranking_vereador_no_local,tipo_cruzamento,zona_norm_parceiro,zona_norm_vereador,potencial_votos_50pct_parceiro,potencial_votos_50pct_vereador,potencial_votos,potencial_davi_10pct_local,potencial_davi_15pct_local,potencial_davi_20pct_local,score_parceiro_local,score_vereador_local,score_potencial_davi,indice_convergencia,classificacao_convergencia,formula_potencial_votos,acao_recomendada,observacao_metodologica,ranking_convergencia,id_parceiro,ranking_consolidado
RIO LARGO,15,1414,ESCOLA DE EDUCAÇÃO INFANTIL AQUINO JAPIASSÚ,VILA MARÍLIA,MARILIA,338,4,1.1522,ÁREA RELEVANTE,19,RIO LARGO,15,1414,ESCOLA DE EDUCAÇÃO INFANTIL AQUINO JAPIASSÚ,ESCOLA DE EDUCACAO INFANTIL AQUINO JAPIASSU,VILA MARÍLIA,338,ÁREA RELEVANTE,Gabi Gonçalves,,ESCOLA DE EDUCAÇÃO INFANTIL AQUINO JAPIASSÚ,VILA MARÍLIA,CAMILLY CABRAL CORREIA ALVES DE OLIVEIRA,PDT,30,8,MUNICIPIO_ZONA_NOME_LOCAL,,,169,15,184,184,184,184,29.83,5.89,26.1,22.73,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador CAMILLY CABRAL CORREIA ALVES DE OLIVEIRA no território do local de votação ESCOLA DE EDUCAÇÃO INFANTIL AQUINO JAPIASSÚ. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,224,gabi-goncalves,226
RIO LARGO,15,1414,ESCOLA DE EDUCAÇÃO INFANTIL AQUINO JAPIASSÚ,VILA MARÍLIA,MARILIA,338,4,1.1522,ÁREA RELEVANTE,19,RIO LARGO,15,1414,ESCOLA DE EDUCAÇÃO INFANTIL AQUINO JAPIASSÚ,ESCOLA DE EDUCACAO INFANTIL AQUINO JAPIASSU,VILA MARÍLIA,338,ÁREA RELEVANTE,Gabi Gonçalves,,ESCOLA DE EDUCAÇÃO INFANTIL AQUINO JAPIASSÚ,VILA MARÍLIA,CICERO ALVES DE OMENA,MDB,30,9,MUNICIPIO_ZONA_NOME_LOCAL,,,169,15,184,184,184,184,29.83,5.89,26.1,22.73,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador CICERO ALVES DE OMENA no território do local de votação ESCOLA DE EDUCAÇÃO INFANTIL AQUINO JAPIASSÚ. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,225,gabi-goncalves,227
RIO LARGO,15,1430,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",CRUZEIRO DO SUL,325,7,1.1079,ÁREA RELEVANTE,21,RIO LARGO,15,1430,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,ESCOLA MUNICIPAL DE EDUCACAO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",325,ÁREA RELEVANTE,Gabi Gonçalves,,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",MÁRCIO SOARES CAVALCANTE,PP,40,12,MUNICIPIO_ZONA_NOME_LOCAL,,,162,20,182,182,182,182,28.68,7.86,25.82,22.62,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador MÁRCIO SOARES CAVALCANTE no território do local de votação ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,226,gabi-goncalves,228
MACEIÓ,2,1546,COLÉGIO ROSALVO RIBEIRO DOS SANTOS,"RUA BONFIM, 344",344,52,9,0.1773,BAIXA PRESENÇA,107,MACEIO,2,1546,COLÉGIO ROSALVO RIBEIRO DOS SANTOS,COLEGIO ROSALVO RIBEIRO DOS SANTOS,"RUA BONFIM, 344",52,BAIXA PRESENÇA,Gabi Gonçalves,,COLÉGIO ROSALVO RIBEIRO DOS SANTOS,"RUA BONFIM, 344",DAVID CABRAL DAVINO,PP,272,1,MUNICIPIO_ZONA_NOME_LOCAL,,,26,136,162,162,162,162,4.59,53.44,22.98,22.32,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador DAVID CABRAL DAVINO no território do local de votação COLÉGIO ROSALVO RIBEIRO DOS SANTOS. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,244,gabi-goncalves,229
MACEIÓ,33,1082,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",NÃO INFORMADO,94,14,0.3204,BAIXA PRESENÇA,56,MACEIO,33,1082,ESCOLA ESTADUAL ROMEU DE AVELAR,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",94,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N",GALBA NOVAIS DE CASTRO NETTO,PL,235,2,MUNICIPIO_ZONA_NOME_LOCAL,,,47,118,165,165,165,165,8.3,46.17,23.4,22.3,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador GALBA NOVAIS DE CASTRO NETTO no território do local de votação ESCOLA ESTADUAL ROMEU DE AVELAR. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,242,gabi-goncalves,230
MACEIÓ,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",NÃO INFORMADO,70,14,0.2386,BAIXA PRESENÇA,72,MACEIO,33,1236,ESCOLA ESTADUAL MARGAREZ M. S. LACET,ESCOLA ESTADUAL MARGAREZ M S LACET,"RUA SANTO ANTONIO, S/N",70,BAIXA PRESENÇA,Gabi Gonçalves,,ESCOLA ESTADUAL MARGAREZ M. S. LACET,"RUA SANTO ANTONIO, S/N",JOSÉ MÁRCIO DE MEDEIROS MAIA JÚNIOR,MDB,256,2,MUNICIPIO_ZONA_NOME_LOCAL,,,35,128,163,163,163,163,6.18,50.29,23.12,22.29,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador JOSÉ MÁRCIO DE MEDEIROS MAIA JÚNIOR no território do local de votação ESCOLA ESTADUAL MARGAREZ M. S. LACET. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,243,gabi-goncalves,231
RIO LARGO,15,1244,ESCOLA ESTADUAL TABULEIRO DO PINTO,RUA DA CAIXA SN,NÃO INFORMADO,330,5,1.1249,ÁREA RELEVANTE,20,RIO LARGO,15,1244,ESCOLA ESTADUAL TABULEIRO DO PINTO,ESCOLA ESTADUAL TABULEIRO DO PINTO,RUA DA CAIXA SN,330,ÁREA RELEVANTE,Gabi Gonçalves,,ESCOLA ESTADUAL TABULEIRO DO PINTO,RUA DA CAIXA SN,JEFFERSON ALEXANDRE CAVALCANTE,AVANTE,30,7,MUNICIPIO_ZONA_NOME_LOCAL,,,165,15,180,180,180,180,29.13,5.89,25.53,22.24,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador JEFFERSON ALEXANDRE CAVALCANTE no território do local de votação ESCOLA ESTADUAL TABULEIRO DO PINTO. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,227,gabi-goncalves,232
RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,NÃO INFORMADO,311,6,1.0601,ÁREA RELEVANTE,22,RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,311,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,JEFFERSON ALEXANDRE CAVALCANTE,AVANTE,45,4,MUNICIPIO_ZONA_NOME_LOCAL,,,156,22,178,178,178,178,27.45,8.84,25.25,22.14,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador JEFFERSON ALEXANDRE CAVALCANTE no território do local de votação GRUPO ESCOLAR DALMARIO DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,228,gabi-goncalves,233
RIO LARGO,15,1430,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",CRUZEIRO DO SUL,325,7,1.1079,ÁREA RELEVANTE,21,RIO LARGO,15,1430,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,ESCOLA MUNICIPAL DE EDUCACAO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",325,ÁREA RELEVANTE,Gabi Gonçalves,,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",SAMEA RAFAELLA TORRES TENÓRIO MASCARENHAS,REPUBLICANOS,32,13,MUNICIPIO_ZONA_NOME_LOCAL,,,162,16,178,178,178,178,28.68,6.29,25.25,22.05,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador SAMEA RAFAELLA TORRES TENÓRIO MASCARENHAS no território do local de votação ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,229,gabi-goncalves,234
RIO LARGO,15,1090,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,AV MUNIZ FALCAO SN,NÃO INFORMADO,270,4,0.9204,ÁREA RELEVANTE,24,RIO LARGO,15,1090,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,AV MUNIZ FALCAO SN,270,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,AV MUNIZ FALCAO SN,JEFFERSON ALEXANDRE CAVALCANTE,AVANTE,79,1,MUNICIPIO_ZONA_NOME_LOCAL,,,135,40,175,175,175,175,23.83,15.52,24.82,22.05,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador JEFFERSON ALEXANDRE CAVALCANTE no território do local de votação GRUPO ESCOLAR ODILO ALVARES DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,234,gabi-goncalves,235
RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,NÃO INFORMADO,311,6,1.0601,ÁREA RELEVANTE,22,RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,311,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,MÁRCIO SOARES CAVALCANTE,PP,43,5,MUNICIPIO_ZONA_NOME_LOCAL,,,156,22,178,178,178,178,27.45,8.45,25.25,22.04,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador MÁRCIO SOARES CAVALCANTE no território do local de votação GRUPO ESCOLAR DALMARIO DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,230,gabi-goncalves,236
RIO LARGO,15,1430,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",CRUZEIRO DO SUL,325,7,1.1079,ÁREA RELEVANTE,21,RIO LARGO,15,1430,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,ESCOLA MUNICIPAL DE EDUCACAO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",325,ÁREA RELEVANTE,Gabi Gonçalves,,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",JOSE CARLOS REIS DOS SANTOS FILHO,PP,31,14,MUNICIPIO_ZONA_NOME_LOCAL,,,162,16,178,178,178,178,28.68,6.09,25.25,22.0,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador JOSE CARLOS REIS DOS SANTOS FILHO no território do local de votação ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,231,gabi-goncalves,237
RIO LARGO,15,1090,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,AV MUNIZ FALCAO SN,NÃO INFORMADO,270,4,0.9204,ÁREA RELEVANTE,24,RIO LARGO,15,1090,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,AV MUNIZ FALCAO SN,270,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,AV MUNIZ FALCAO SN,JOSE CARLOS REIS DOS SANTOS FILHO,PP,77,2,MUNICIPIO_ZONA_NOME_LOCAL,,,135,38,173,173,173,173,23.83,15.13,24.54,21.87,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador JOSE CARLOS REIS DOS SANTOS FILHO no território do local de votação GRUPO ESCOLAR ODILO ALVARES DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,238,gabi-goncalves,238
RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,NÃO INFORMADO,311,6,1.0601,ÁREA RELEVANTE,22,RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,311,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,RAFAEL RUDSON FEITOSA PINTO,PP,40,6,MUNICIPIO_ZONA_NOME_LOCAL,,,156,20,176,176,176,176,27.45,7.86,24.96,21.81,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador RAFAEL RUDSON FEITOSA PINTO no território do local de votação GRUPO ESCOLAR DALMARIO DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,232,gabi-goncalves,239
RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,NÃO INFORMADO,311,6,1.0601,ÁREA RELEVANTE,22,RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,311,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,NADIELLE NAYARA DA COSTA LOPES,PP,38,7,MUNICIPIO_ZONA_NOME_LOCAL,,,156,19,175,175,175,175,27.45,7.47,24.82,21.67,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador NADIELLE NAYARA DA COSTA LOPES no território do local de votação GRUPO ESCOLAR DALMARIO DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,235,gabi-goncalves,240
RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,NÃO INFORMADO,311,6,1.0601,ÁREA RELEVANTE,22,RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,311,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,IZAQUE PEREIRA SILVA,AVANTE,37,8,MUNICIPIO_ZONA_NOME_LOCAL,,,156,18,174,174,174,174,27.45,7.27,24.68,21.57,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador IZAQUE PEREIRA SILVA no território do local de votação GRUPO ESCOLAR DALMARIO DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,236,gabi-goncalves,241
RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,NÃO INFORMADO,311,6,1.0601,ÁREA RELEVANTE,22,RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,311,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,CARLOS HENRIQUE ROLIM VASCONCELOS,PP,36,9,MUNICIPIO_ZONA_NOME_LOCAL,,,156,18,174,174,174,174,27.45,7.07,24.68,21.52,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador CARLOS HENRIQUE ROLIM VASCONCELOS no território do local de votação GRUPO ESCOLAR DALMARIO DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,237,gabi-goncalves,242
RIO LARGO,15,1090,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,AV MUNIZ FALCAO SN,NÃO INFORMADO,270,4,0.9204,ÁREA RELEVANTE,24,RIO LARGO,15,1090,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,AV MUNIZ FALCAO SN,270,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR ODILO ALVARES DE SOUZA,AV MUNIZ FALCAO SN,MÁRCIO SOARES CAVALCANTE,PP,71,3,MUNICIPIO_ZONA_NOME_LOCAL,,,135,36,171,171,171,171,23.83,13.95,24.26,21.49,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador MÁRCIO SOARES CAVALCANTE no território do local de votação GRUPO ESCOLAR ODILO ALVARES DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,240,gabi-goncalves,243
RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,NÃO INFORMADO,311,6,1.0601,ÁREA RELEVANTE,22,RIO LARGO,15,1180,GRUPO ESCOLAR DALMARIO DE SOUZA,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,311,ÁREA RELEVANTE,Gabi Gonçalves,,GRUPO ESCOLAR DALMARIO DE SOUZA,RUA ALTO DA SAUDADE SN,LUZARDO DE ARAÚJO LISBOA NETO,PDT,34,10,MUNICIPIO_ZONA_NOME_LOCAL,,,156,17,173,173,173,173,27.45,6.68,24.54,21.38,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador LUZARDO DE ARAÚJO LISBOA NETO no território do local de votação GRUPO ESCOLAR DALMARIO DE SOUZA. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,239,gabi-goncalves,244
PALMEIRA DOS ÍNDIOS,10,1074,COLÉGIO ESTADUAL HUMBERTO MENDES,AV GOV MUNIZ FALCÃO 701,NÃO INFORMADO,53,21,0.1807,BAIXA PRESENÇA,103,PALMEIRA DOS INDIOS,10,1074,COLÉGIO ESTADUAL HUMBERTO MENDES,COLEGIO ESTADUAL HUMBERTO MENDES,AV GOV MUNIZ FALCÃO 701,53,BAIXA PRESENÇA,Gabi Gonçalves,,COLÉGIO ESTADUAL HUMBERTO MENDES,AV GOV MUNIZ FALCÃO 701,PEDRO RODRIGUES GAIA BISNETO,MDB,255,2,MUNICIPIO_ZONA_NOME_LOCAL,,,26,128,154,154,154,154,4.68,50.1,21.84,21.18,CONVERGÊNCIA RESIDUAL,50% dos votos do parceiro no território + 50% dos votos do vereador convergente no mesmo local de votação,"Agendar articulação Davi + Gabi Gonçalves com o vereador PEDRO RODRIGUES GAIA BISNETO no território do local de votação COLÉGIO ESTADUAL HUMBERTO MENDES. Objetivo: validar apoio, mapear lideranças locais e pactuar entrada territorial.",Cruzamento entre votação do parceiro em 2022 e votação de vereadores em 2024. O potencial de votos usa a fórmula 50/50: metade dos votos do parceiro no território mais metade dos votos do vereador convergente no mesmo local. A métrica orienta articulação política e não representa voto garantido.,249,gabi-goncalves,245
