ANO_ELEICAO,SG_UF,CD_MUNICIPIO,municipio_original,zona,secao,numero_local_votacao,nome_local_votacao,endereco,regiao_estimada,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,votos_parceiro
2022,AL,27057,ARAPIRACA,22,138,1317,ESCOLA DE 1 GRAU MANOEL ANDRÉ,AV.  JOSE LÚCIO DA SILVA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27570,GIRAU DO PONCIANO,44,4,1201,ESCOLA DE 1 GRAU DEPUTADO JOSE MEDEIROS,RUA DR JOSE BENTO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,3,61,1880,ESCOLA MÁRIO MAFRA,"RUA SANTA FÉ, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27057,ARAPIRACA,22,436,1570,ESCOLA AURINO MACIEL,"RUA DOM FELÍCIO VASCONCELOS,S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,172,1112,ESCOLA DE 1 GRAU ESTADO DE NOVA GERSEY,RUA SEBASTIÃO LIMA SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28894,CRAÍBAS,31,136,1090,CENTRO DE EDUCAÇÃO INFANTIL ALICE MARIA DE SOUZA,POVOADO FOLHA MIUDA,FOLHA MIUDA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,54,480,1635,ESCOLA MARCOS ANTONIO CAVALCANTI SILVA,AV. ANTONIO LISBOA DE AMORIM S/N - PROX AO TERMINAL,- PROX AO TERMINAL,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,3,124,1716,GINÁSIO DO SESI TRAPICHE,"AVENIDA SIQUEIRA CAMPOS, 1900",1900,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28339,PENEDO,13,111,1163,ESCOLA MUNICIPAL VEREADOR MANOEL SOARES DE MELO,"RUA FLORIANO ROSA, S/N, PX. AO POSTO DE SAÚDE, CONJUNTO VILA MATIAS",VILA MATIAS,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27570,GIRAU DO PONCIANO,44,23,1040,ESCOLA DE 1 GRAU JOSE ENOQUE DE BARROS,POVOADO CANAFISTULA DO CIPRIANO SN,CANAFISTULA DO CIPRIANO SN,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28410,PIRANHAS,40,201,1147,ESCOLA ESTADUAL UNEX II,"AV. DELMIRO GOUVEIA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,11
2022,AL,27057,ARAPIRACA,55,100,1210,ESCOLA DE ENSINO FUNDAMENTAL VOLUNTÁRIA MARIA DAS NEVES BORGES,"RUA SINÉSIO FERREIRA LIMA, N 383, OURO PRETO",OURO PRETO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,135,1856,ESCOLA SEB (ANTIGO COC),"RUA SENADOR RUI PALMEIRA, 1200",1200,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,47,1090,COLEGIO MARISTA DE MACEIO,"AV DR. ANTONIO BRANDAO, 564",564,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,179,1376,ESCOLA ESTADUAL VIRGINIO DE CAMPOS,"RUA FIRMINO DE VASCONCELOS, 22",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,2,67,1139,ESCOLA ESTADUAL TEONILO GAMA,"RUA CORONEL PARANHOS, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27812,LAGOA DA CANOA,44,168,1082,ESCOLA DE ENSINO FUNDAMENTAL JOSÉ RODRIGUES FILHO,AV. JOÃO ANGELINO DOS SANTOS S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,28770,SATUBA,8,102,1082,IFAL - INSTITUTO FEDERAL DE ALAGOAS - CAMPUS SATUBA,"RUA 17 DE AGOSTO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,27855,MACEIÓ,1,262,1597,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,"AV. PRESIDENTE GETULIO VARGAS, 512",512,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,2,106,1228,ESCOLA ESTADUAL PROFESSOR ROSALVO LOBO,"AV CASTELO BRANCO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27995,MATA GRANDE,27,102,1228,CENTRO DE EDUCAÇÃO INFANTIL DIVA VILAR MALTA,RUA PROJETADA - COLOSSO,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,3,214,1678,ESCOLA MUN. PROFª MARIA NILDA,"RUA SANTA CLARA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27855,MACEIÓ,1,454,1520,CEAGB - ESCOLA ESTADUAL TEOTONIO VILELA,AV. FERNANDES LIMA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,2,143,1589,ESCOLA SANTA ROSA,"TRAV FIRMINO DE VASCONCELOS, 100",100,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27057,ARAPIRACA,22,32,1651,ESCOLA DE 1 GRAU ARTUR RAMOS,"RUA COSTA CAVALCANTE, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27073,ATALAIA,6,51,1279,GRUPO ESCOLAR FORTUNATO BITTENCOURT,RUA FORTUNATO BITTENCOURT S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27057,ARAPIRACA,55,104,1058,GRUPO ESCOLAR ADRIANO JORGE,AV. RIO BRANCO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,3,271,2011,CMEI SÔNIA CAVALCANTI,"RUA GENERAL HERMES, S/N, BOM PARTO (VIZ. À SEMED)",BOM PARTO (VIZ. A SEMED),Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28096,MURICI,9,116,1040,GRUPO ESCOLAR PROFESSOR LOUREIRO,"CJ. RES. PEDRO TENÓRIO RAPOSO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,9
2022,AL,27855,MACEIÓ,3,174,1368,ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO,"PRACA PADRE CICERO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27812,LAGOA DA CANOA,44,137,1015,CENTRO ESCOLAR GOVERNADOR LUIZ CAVALCANTE,AV. JOÃO ANGELINO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28533,RIO LARGO,15,206,1392,ESCOLA ESTADUAL SANTOS DUMONT,BR 104 - DESTACAMENTO DA FAB - VILA MILITAR,MILITAR,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,55
2022,AL,28410,PIRANHAS,40,238,1147,ESCOLA ESTADUAL UNEX II,"AV. DELMIRO GOUVEIA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,15
2022,AL,28037,MESSIAS,9,179,1058,COLEGIO ESTADUAL PROFESSORA JUDITE NASCIMENTO DA SILVA,"CJ. ANTONIO RODRIGUES CALHEIROS, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,20
2022,AL,28851,UNIÃO DOS PALMARES,21,39,1120,COLEGIO DR. MARIO GOMES DE BARROS,RUA JARDIM BRASILIA 378,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,1,18,1023,CEAGB - ESCOLA ESTADUAL GOVERNADOR AFRANIO LAGES,"AV. FERNANDES LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,182,1139,COLÉGIO SAGRADA FAMILIA,RUA DOM BOSCO 15,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27553,FLEXEIRAS,53,84,1147,ESCOLA JARBAS MAYA DE OMENA,"RUA CORONEL ALCANTARA , S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,27855,MACEIÓ,54,322,1490,ESCOLA JORGE ASSUNÇÃO,"AV NORMA PIMENTEL DA COSTA, 11, PROX. TERMINAL RODOVIÁRIO",PROX. TERMINAL RODOVIARIO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28851,UNIÃO DOS PALMARES,21,145,1899,COLEGIO JOSE CORREIA VIANA,"RUA SANTA MARIA MADALENA, 226",226,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,33,282,1104,COLÉGIO DLINS,"RUA PEDROSA, 225",225,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,28096,MURICI,9,166,1163,INSTITUTO FEDERAL DE ALAGOAS (IFAL),"CJ. RES. PEDRO TENORIO RAPOSO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,27057,ARAPIRACA,55,268,1210,ESCOLA DE ENSINO FUNDAMENTAL VOLUNTÁRIA MARIA DAS NEVES BORGES,"RUA SINÉSIO FERREIRA LIMA, N 383, OURO PRETO",OURO PRETO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28592,SANTANA DO IPANEMA,19,150,1279,ESCOLA ESTADUAL PROFESSORA LAURA MARIA CHAGAS DE ASSIS,"RUA GILMAR PEREIRA DE QUEIROZ, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,3,241,1457,ESCOLA EST. DR. EDSON BERNARDES,"CONJ. JOAQUIM LEAO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28339,PENEDO,13,103,1031,SESI - SENAI / UNIDADE PENEDO,"AV. WANDERLEY, 922",922,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28177,OLHO D ÁGUA GRANDE,37,85,1058,ESCOLA MUNICIPAL EUCLIDES BOIA,RUA DR. EUCLIDES BOIA,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,18
2022,AL,27855,MACEIÓ,2,36,1490,CENTRO COMUNITARIO DAS PIABAS,"RUA MARIA CECILIA DA ROCHA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27855,MACEIÓ,54,3,1015,ESCOLA ESTADUAL ALFREDO GASPAR DE MENDONCA,"CONJ. EUSTAQUIO GOMES DE MELO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,11
2022,AL,28819,TAQUARANA,45,139,1040,ESCOLA MARIA IRACI TEÓFILO DE CASTRO,"RUA 24 DE AGOSTO, 88",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27855,MACEIÓ,2,113,1562,COLÉGIO SANTA URSULA,RUA PIO XII,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28533,RIO LARGO,15,65,1520,ESCOLA DE EDUCAÇÃO BÁSICA AGNUS DEI,"AV. PRESIDENTE FERNANDO A. COLLO DE MELO,96, ANTONIO LINS DE SOUZA",ANTONIO LINS DE SOUZA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,78
2022,AL,27855,MACEIÓ,54,131,1147,ESCOLA ESTADUAL JORNALISTA LAFAEITE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",BENEDITO BENTES I,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27855,MACEIÓ,54,421,1589,COLÉGIO EDSON MONTEIRO,"RUA ANDRÉ PAPINE GOES, 177, LOTEAMENTO ACAUÃ",LOTEAMENTO ACAUA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27278,CAMPO ALEGRE,47,25,1104,ESCOLA MONSENHOR HILDEBRANDO VERÍSSIMO GUIMARÃES,"RUA NOSSA SENHORA DO CARMO, 436",436,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27472,DELMIRO GOUVEIA,40,127,1066,"FRANCISCA ROSA DA COSTA,GRUPO ESCOLAR","RUA SARGENTO REGINALDO BANDEIRA, 342",342,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28037,MESSIAS,9,187,1015,GINASIO MUNICIPAL LUIZ AMORIM LEAO,PRACA GOVERNADOR LAMENHA FILHO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,21
2022,AL,28096,MURICI,9,103,1090,GRUPO ESCOLAR PEDRO TENORIO RAPOSO,RUA PRESIDENTE KENEDY SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27057,ARAPIRACA,22,118,1260,GRUPO ESCOLAR PEDRO CORREIA DAS GRAÇAS,RUA VICENTE NUNES S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28878,VIÇOSA,5,36,1058,COLEGIO NORMAL JOAQUIM DIEGUES,RUA MOTA LIMA SN ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,27855,MACEIÓ,33,129,1104,COLÉGIO DLINS,"RUA PEDROSA, 225",225,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28215,OURO BRANCO,50,71,1031,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL RUI PALMEIRA,"RUA 7 DE SETEMBRO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,33,195,1180,ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA,"CONJ. SALVADOR LIRA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28754,SÃO SEBASTIÃO,49,26,1368,ESCOLA DE 1 E 2 GRAUS PROFESSOR JOSE FELIX DE C. ALVES,RUA PEDRO VIEIRA DE BARROS 74,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,9
2022,AL,28410,PIRANHAS,40,204,1120,ESCOLA MUN. NOSSA SENHORA DA SAUDE (ANTIGA ZIANE COSTA),AV. DELMIRO GOUVEIA,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27057,ARAPIRACA,22,546,1708,ESCOLA DE ENSINO FUNDAMENTAL LOJA MAÇONICA,RUA JOSÉ CLOVIS R. DE BARROS,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,484,1830,CEAGB - ESCOLA ESTADUAL DOM PEDRO II,"AV. FERNANDES LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,299,1821,UNIT - CENTRO UNIVERSITÁRIO TIRADENTES (ANTIGA FITS),"AV GUSTAVO PAIVA, 5017",5017,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,1,422,1635,CEAGB - ESCOLA ESTADUAL PRINCESA IZABEL,"AV. FERNANDES LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,2,142,1856,ESCOLA SEB (ANTIGO COC),"RUA SENADOR RUI PALMEIRA, 1200",1200,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27952,MARIBONDO,48,190,1031,GRUPO ESCOLAR ANTONIO BOMFIM,RUA TERCILA BOMFIM S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27057,ARAPIRACA,22,64,1171,ESCOLA ESTADUAL DE EDUCAÇÃO BÁSICA PROF. PEDRO DE FRANÇA REIS,"RUA ANTONIO MARROQUIM, 511",511,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,1,276,1716,ESCOLA ESTADUAL JOSEFA DA CONCEICAO COSTA,"RUA PAO DE ACUCAR, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28479,PORTO DE PEDRAS,12,145,1015,ESCOLA MUNICIPAL PADRE ALÍPIO,"RUA FERNANDES LIMA, 11",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,2,43,1090,ESCOLA DE ENSINO FUNDAMENTAL KATIA PIMENTEL ASSUNCAO,"RUA BRENO CANSANCAO, 788",788,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27138,BATALHA,29,14,1023,ESCOLA DE 1 GRAU ADALBERTO MARROQUIM,"AV PAULO DANTAS, 285",285,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27294,CAMPO GRANDE,20,126,1058,ESCOLA DE 1 E 2 GRAUS DOUGLAS APRATTO,RUA VEREADOR VERIDIANO FERNANDES S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27715,JAPARATINGA,14,203,1040,ESCOLA ESTÁCIO BUARQUE BANDEIRA,POVOADO BITINGUI,BITINGUI,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,12
2022,AL,27855,MACEIÓ,3,328,1112,ESCOLA ESTADUAL MARIA AMÁLIA,"RUA VALDEMAR RUFINO DOS SANTOS, S/N,VILA ABC",ABC,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,12
2022,AL,27456,CORURIPE,7,121,1082,ESCOLA MUNICIPAL GENERAL DE GOIS MONTEIRO,"POVOADO POXIM, S/N",POXIM,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28533,RIO LARGO,15,55,1171,GRUPO ESCOLAR OZORIA MOURA DE LIMA,RUA  ANTONIO ELIAS CALHEIROS S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,82
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,94,1201,COLÉGIO - LOGOS,"AV GRACILIANO RAMOS, 246",246,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28010,MATRIZ DE CAMARAGIBE,12,210,1031,COLEGIO MUNIZ FALCAO,RUA DR ANTONIO MANOEL DOS SANTOS S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,15
2022,AL,27057,ARAPIRACA,55,72,1031,ESCOLA DE 1 E 2 GRAUS ROSA MISTICA,RUA ESTUDANTE JOSÉ DE OLIVEIRA LEITE S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,71,1880,COLEGIO SANTISSIMA TRINDADE,AV PRESIDENTE ROOSEVELT 1111,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27898,MARAGOGI,14,127,1015,ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA DR. JOSÉ JORGE DE FARIAS SALES,PRACA MARIDITE ACIOLY SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,13
2022,AL,27014,ÁGUA BRANCA,39,73,1252,ESCOLA AMÉRICA TORRES,RUA SANTO ANTONIO - NUMERO 34.,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,2,41,1090,ESCOLA DE ENSINO FUNDAMENTAL KATIA PIMENTEL ASSUNCAO,"RUA BRENO CANSANCAO, 788",788,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27570,GIRAU DO PONCIANO,44,39,1198,ESCOLA DE ENSINO FUNDAMENTAL PROFESSORA MARIA LEONISA SANTOS,RODOVIA AL 115,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,2,224,1473,ESCOLA ESTADUAL ANA COELHO PALMEIRA,"CONJ. ALFREDO GASPAR DE MENDONCA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27332,CAPELA,6,134,1015,ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA GERALDO MEDEIROS DE MELO,"RUA JOSÉ LOPES PONTES, 449",449,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28851,UNIÃO DOS PALMARES,21,40,1120,COLEGIO DR. MARIO GOMES DE BARROS,RUA JARDIM BRASILIA 378,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27057,ARAPIRACA,55,77,1031,ESCOLA DE 1 E 2 GRAUS ROSA MISTICA,RUA ESTUDANTE JOSÉ DE OLIVEIRA LEITE S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28274,PÃO DE AÇÚCAR,11,67,1147,COLÉGIO SÃO VICENTE,RUA PADRE JOSE PINTO 314,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28274,PÃO DE AÇÚCAR,11,16,1066,UNIDADE MUNICIPAL DE ENSINO SENADOR RUI PALMEIRA,AV. FERREIRA DE NOVAIS SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27472,DELMIRO GOUVEIA,40,21,1066,"FRANCISCA ROSA DA COSTA,GRUPO ESCOLAR","RUA SARGENTO REGINALDO BANDEIRA, 342",342,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27898,MARAGOGI,14,210,1015,ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA DR. JOSÉ JORGE DE FARIAS SALES,PRACA MARIDITE ACIOLY SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,20
2022,AL,28711,SÃO MIGUEL DOS CAMPOS,18,95,1066,ESCOLA ANA LINS,RUA SENADOR MAXIMO 135,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27855,MACEIÓ,3,42,1082,ESCOLA ESTADUAL JOÃO PAULO II,"RUA MANOEL  INACIO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
