chave_local,municipio,local,endereco,consulta,status
"DELMIRO GOUVEIA|ANTENOR CORREIA SERPA, ESCOLA MUNICIPAL DR.|POVOADO CRUZ",DELMIRO GOUVEIA,"ANTENOR CORREIA SERPA, ESCOLA MUNICIPAL DR.",POVOADO CRUZ,"ANTENOR CORREIA SERPA, ESCOLA MUNICIPAL DR., DELMIRO GOUVEIA, Alagoas, Brasil",SEM_RESULTADO
"DELMIRO GOUVEIA|ANTENOR CORREIA SERPA, ESCOLA MUNICIPAL DR.|POVOADO CRUZ",DELMIRO GOUVEIA,"ANTENOR CORREIA SERPA, ESCOLA MUNICIPAL DR.",POVOADO CRUZ,"POVOADO CRUZ, DELMIRO GOUVEIA, Alagoas, Brasil",SEM_RESULTADO
"DELMIRO GOUVEIA|ANTENOR CORREIA SERPA, ESCOLA MUNICIPAL DR.|POVOADO CRUZ",DELMIRO GOUVEIA,"ANTENOR CORREIA SERPA, ESCOLA MUNICIPAL DR.",POVOADO CRUZ,"ANTENOR CORREIA SERPA, ESCOLA MUNICIPAL DR., Alagoas, Brasil",SEM_RESULTADO
DELMIRO GOUVEIA|ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA|POVOADO ALTO BONITO,DELMIRO GOUVEIA,ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA,POVOADO ALTO BONITO,"ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA, POVOADO ALTO BONITO, DELMIRO GOUVEIA, Alagoas, Brasil",SEM_RESULTADO
DELMIRO GOUVEIA|ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA|POVOADO ALTO BONITO,DELMIRO GOUVEIA,ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA,POVOADO ALTO BONITO,"ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA, DELMIRO GOUVEIA, Alagoas, Brasil",SEM_RESULTADO
DELMIRO GOUVEIA|ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA|POVOADO ALTO BONITO,DELMIRO GOUVEIA,ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA,POVOADO ALTO BONITO,"POVOADO ALTO BONITO, DELMIRO GOUVEIA, Alagoas, Brasil",SEM_RESULTADO
DELMIRO GOUVEIA|ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA|POVOADO ALTO BONITO,DELMIRO GOUVEIA,ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA,POVOADO ALTO BONITO,"ESCOLA MUNICIPAL DE EDUCACAO BASICA JUSCELINO KUBISTCHEK DE OLIVEIRA, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA|CONJ. SALVADOR LIRA, S/N",MACEIO,ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA,"CONJ. SALVADOR LIRA, S/N","ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA, CONJ. SALVADOR LIRA, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA|CONJ. SALVADOR LIRA, S/N",MACEIO,ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA,"CONJ. SALVADOR LIRA, S/N","ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA|CONJ. SALVADOR LIRA, S/N",MACEIO,ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA,"CONJ. SALVADOR LIRA, S/N","CONJ. SALVADOR LIRA, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA|CONJ. SALVADOR LIRA, S/N",MACEIO,ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA,"CONJ. SALVADOR LIRA, S/N","ESCOLA DE ENSINO FUNDAMENTAL DR JOSE HAROLDO DA COSTA, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. GERALDO MELO DOS SANTOS|RUA 61, QD C-6, CJ. GRACILIANO RAMOS",MACEIO,E.E. GERALDO MELO DOS SANTOS,"RUA 61, QD C-6, CJ. GRACILIANO RAMOS","E.E. GERALDO MELO DOS SANTOS, RUA 61, QD C-6, CJ. GRACILIANO RAMOS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. GERALDO MELO DOS SANTOS|RUA 61, QD C-6, CJ. GRACILIANO RAMOS",MACEIO,E.E. GERALDO MELO DOS SANTOS,"RUA 61, QD C-6, CJ. GRACILIANO RAMOS","E.E. GERALDO MELO DOS SANTOS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. GERALDO MELO DOS SANTOS|RUA 61, QD C-6, CJ. GRACILIANO RAMOS",MACEIO,E.E. GERALDO MELO DOS SANTOS,"RUA 61, QD C-6, CJ. GRACILIANO RAMOS","RUA 61, QD C-6, CJ. GRACILIANO RAMOS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. GERALDO MELO DOS SANTOS|RUA 61, QD C-6, CJ. GRACILIANO RAMOS",MACEIO,E.E. GERALDO MELO DOS SANTOS,"RUA 61, QD C-6, CJ. GRACILIANO RAMOS","E.E. GERALDO MELO DOS SANTOS, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. JAYME DE ALTAVILLA|RUA DILERMANO REIS, S/N, LOT SANTA LUCIA",MACEIO,E.M. JAYME DE ALTAVILLA,"RUA DILERMANO REIS, S/N, LOT SANTA LUCIA","E.M. JAYME DE ALTAVILLA, RUA DILERMANO REIS, S/N, LOT SANTA LUCIA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. JAYME DE ALTAVILLA|RUA DILERMANO REIS, S/N, LOT SANTA LUCIA",MACEIO,E.M. JAYME DE ALTAVILLA,"RUA DILERMANO REIS, S/N, LOT SANTA LUCIA","E.M. JAYME DE ALTAVILLA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. JAYME DE ALTAVILLA|RUA DILERMANO REIS, S/N, LOT SANTA LUCIA",MACEIO,E.M. JAYME DE ALTAVILLA,"RUA DILERMANO REIS, S/N, LOT SANTA LUCIA","RUA DILERMANO REIS, S/N, LOT SANTA LUCIA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. JAYME DE ALTAVILLA|RUA DILERMANO REIS, S/N, LOT SANTA LUCIA",MACEIO,E.M. JAYME DE ALTAVILLA,"RUA DILERMANO REIS, S/N, LOT SANTA LUCIA","E.M. JAYME DE ALTAVILLA, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL ROMEU DE AVELAR|RUA RACOES CARB, S/N",MACEIO,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N","ESCOLA ESTADUAL ROMEU DE AVELAR, RUA RACOES CARB, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL ROMEU DE AVELAR|RUA RACOES CARB, S/N",MACEIO,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N","ESCOLA ESTADUAL ROMEU DE AVELAR, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL ROMEU DE AVELAR|RUA RACOES CARB, S/N",MACEIO,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N","RUA RACOES CARB, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL ROMEU DE AVELAR|RUA RACOES CARB, S/N",MACEIO,ESCOLA ESTADUAL ROMEU DE AVELAR,"RUA RACOES CARB, S/N","ESCOLA ESTADUAL ROMEU DE AVELAR, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA|LOT. POR DO SOL, QD D, S/N, MOCAMBO",MACEIO,ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA,"LOT. POR DO SOL, QD D, S/N, MOCAMBO","ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA, LOT. POR DO SOL, QD D, S/N, MOCAMBO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA|LOT. POR DO SOL, QD D, S/N, MOCAMBO",MACEIO,ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA,"LOT. POR DO SOL, QD D, S/N, MOCAMBO","ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA|LOT. POR DO SOL, QD D, S/N, MOCAMBO",MACEIO,ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA,"LOT. POR DO SOL, QD D, S/N, MOCAMBO","LOT. POR DO SOL, QD D, S/N, MOCAMBO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA|LOT. POR DO SOL, QD D, S/N, MOCAMBO",MACEIO,ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA,"LOT. POR DO SOL, QD D, S/N, MOCAMBO","ESCOLA ESTADUAL PROFa. ROSALVA PEREIRA VIANA, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA DE ENS. FUND. NOSSO LAR I|RUA SAMPAIO DORIA, S/N",MACEIO,ESCOLA DE ENS. FUND. NOSSO LAR I,"RUA SAMPAIO DORIA, S/N","ESCOLA DE ENS. FUND. NOSSO LAR I, RUA SAMPAIO DORIA, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA DE ENS. FUND. NOSSO LAR I|RUA SAMPAIO DORIA, S/N",MACEIO,ESCOLA DE ENS. FUND. NOSSO LAR I,"RUA SAMPAIO DORIA, S/N","ESCOLA DE ENS. FUND. NOSSO LAR I, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA DE ENS. FUND. NOSSO LAR I|RUA SAMPAIO DORIA, S/N",MACEIO,ESCOLA DE ENS. FUND. NOSSO LAR I,"RUA SAMPAIO DORIA, S/N","RUA SAMPAIO DORIA, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA DE ENS. FUND. NOSSO LAR I|RUA SAMPAIO DORIA, S/N",MACEIO,ESCOLA DE ENS. FUND. NOSSO LAR I,"RUA SAMPAIO DORIA, S/N","ESCOLA DE ENS. FUND. NOSSO LAR I, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. ALFREDO GASPAR DE MENDONCA|CONJ. EUSTAQUIO GOMES DE MELO, S/N",MACEIO,E.E. ALFREDO GASPAR DE MENDONCA,"CONJ. EUSTAQUIO GOMES DE MELO, S/N","E.E. ALFREDO GASPAR DE MENDONCA, CONJ. EUSTAQUIO GOMES DE MELO, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. ALFREDO GASPAR DE MENDONCA|CONJ. EUSTAQUIO GOMES DE MELO, S/N",MACEIO,E.E. ALFREDO GASPAR DE MENDONCA,"CONJ. EUSTAQUIO GOMES DE MELO, S/N","E.E. ALFREDO GASPAR DE MENDONCA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. ALFREDO GASPAR DE MENDONCA|CONJ. EUSTAQUIO GOMES DE MELO, S/N",MACEIO,E.E. ALFREDO GASPAR DE MENDONCA,"CONJ. EUSTAQUIO GOMES DE MELO, S/N","CONJ. EUSTAQUIO GOMES DE MELO, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. ALFREDO GASPAR DE MENDONCA|CONJ. EUSTAQUIO GOMES DE MELO, S/N",MACEIO,E.E. ALFREDO GASPAR DE MENDONCA,"CONJ. EUSTAQUIO GOMES DE MELO, S/N","E.E. ALFREDO GASPAR DE MENDONCA, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO|CJ. OSMAN LOUREIRO, QD A",MACEIO,ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO,"CJ. OSMAN LOUREIRO, QD A","ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO, CJ. OSMAN LOUREIRO, QD A, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO|CJ. OSMAN LOUREIRO, QD A",MACEIO,ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO,"CJ. OSMAN LOUREIRO, QD A","ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO|CJ. OSMAN LOUREIRO, QD A",MACEIO,ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO,"CJ. OSMAN LOUREIRO, QD A","CJ. OSMAN LOUREIRO, QD A, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO|CJ. OSMAN LOUREIRO, QD A",MACEIO,ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO,"CJ. OSMAN LOUREIRO, QD A","ESCOLA ESTADUAL PROFa. MARIA SALETE GUSMAO DE ARAUJO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO ZUMBI DOS PALMARES|CJ ROSANE COLLOR, QD M, S/N",MACEIO,COLEGIO ZUMBI DOS PALMARES,"CJ ROSANE COLLOR, QD M, S/N","COLEGIO ZUMBI DOS PALMARES, CJ ROSANE COLLOR, QD M, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO ZUMBI DOS PALMARES|CJ ROSANE COLLOR, QD M, S/N",MACEIO,COLEGIO ZUMBI DOS PALMARES,"CJ ROSANE COLLOR, QD M, S/N","COLEGIO ZUMBI DOS PALMARES, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO ZUMBI DOS PALMARES|CJ ROSANE COLLOR, QD M, S/N",MACEIO,COLEGIO ZUMBI DOS PALMARES,"CJ ROSANE COLLOR, QD M, S/N","CJ ROSANE COLLOR, QD M, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO ZUMBI DOS PALMARES|CJ ROSANE COLLOR, QD M, S/N",MACEIO,COLEGIO ZUMBI DOS PALMARES,"CJ ROSANE COLLOR, QD M, S/N","COLEGIO ZUMBI DOS PALMARES, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA","COLEGIO EDSON MONTEIRO, RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA","COLEGIO EDSON MONTEIRO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA","RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|COLEGIO EDSON MONTEIRO|RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA",MACEIO,COLEGIO EDSON MONTEIRO,"RUA ANDRE PAPINE GOES, 177, LOTEAMENTO ACAUA","COLEGIO EDSON MONTEIRO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS","ESC. EST. MIRAN MARROQUIM, RUA DA LIBERDADE, S/N - PIABAS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS","ESC. EST. MIRAN MARROQUIM, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS","RUA DA LIBERDADE, S/N - PIABAS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. EST. MIRAN MARROQUIM|RUA DA LIBERDADE, S/N - PIABAS",MACEIO,ESC. EST. MIRAN MARROQUIM,"RUA DA LIBERDADE, S/N - PIABAS","ESC. EST. MIRAN MARROQUIM, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. DEPUTADO RUBENS CANUTO|AV. GURGURI , S/N",MACEIO,E.E. DEPUTADO RUBENS CANUTO,"AV. GURGURI , S/N","E.E. DEPUTADO RUBENS CANUTO, AV. GURGURI , S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. DEPUTADO RUBENS CANUTO|AV. GURGURI , S/N",MACEIO,E.E. DEPUTADO RUBENS CANUTO,"AV. GURGURI , S/N","E.E. DEPUTADO RUBENS CANUTO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. DEPUTADO RUBENS CANUTO|AV. GURGURI , S/N",MACEIO,E.E. DEPUTADO RUBENS CANUTO,"AV. GURGURI , S/N","AV. GURGURI , S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. DEPUTADO RUBENS CANUTO|AV. GURGURI , S/N",MACEIO,E.E. DEPUTADO RUBENS CANUTO,"AV. GURGURI , S/N","E.E. DEPUTADO RUBENS CANUTO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. PROFESSOR CORINTHO DA PAZ|RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",MACEIO,E.M. PROFESSOR CORINTHO DA PAZ,"RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO","E.M. PROFESSOR CORINTHO DA PAZ, RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. PROFESSOR CORINTHO DA PAZ|RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",MACEIO,E.M. PROFESSOR CORINTHO DA PAZ,"RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO","E.M. PROFESSOR CORINTHO DA PAZ, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. PROFESSOR CORINTHO DA PAZ|RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",MACEIO,E.M. PROFESSOR CORINTHO DA PAZ,"RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO","RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.M. PROFESSOR CORINTHO DA PAZ|RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO",MACEIO,E.M. PROFESSOR CORINTHO DA PAZ,"RUA 5-A, S/N - CJ. EUSTAQUIO GOMES DE MELO","E.M. PROFESSOR CORINTHO DA PAZ, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N","E.E. JORNALISTA LAFAIETTE BELO, PARQUE RESIDENCIAL BENEDITO BENTES I, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N","E.E. JORNALISTA LAFAIETTE BELO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N","PARQUE RESIDENCIAL BENEDITO BENTES I, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|E.E. JORNALISTA LAFAIETTE BELO|PARQUE RESIDENCIAL BENEDITO BENTES I, S/N",MACEIO,E.E. JORNALISTA LAFAIETTE BELO,"PARQUE RESIDENCIAL BENEDITO BENTES I, S/N","E.E. JORNALISTA LAFAIETTE BELO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO|PRACA PADRE CICERO, S/N",MACEIO,ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO,"PRACA PADRE CICERO, S/N","ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO, PRACA PADRE CICERO, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO|PRACA PADRE CICERO, S/N",MACEIO,ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO,"PRACA PADRE CICERO, S/N","ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO, MACEIO, Alagoas, Brasil",ENCONTRADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N","ESC. MUN. PROF. LENILTO ALVES SANTOS, RUA ENFERMEIRO MARIANO - COHAB, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N","ESC. MUN. PROF. LENILTO ALVES SANTOS, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N","RUA ENFERMEIRO MARIANO - COHAB, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESC. MUN. PROF. LENILTO ALVES SANTOS|RUA ENFERMEIRO MARIANO - COHAB, S/N",MACEIO,ESC. MUN. PROF. LENILTO ALVES SANTOS,"RUA ENFERMEIRO MARIANO - COHAB, S/N","ESC. MUN. PROF. LENILTO ALVES SANTOS, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. IRENE GARRIDO|RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",MACEIO,ESCOLA ESTADUAL PROFa. IRENE GARRIDO,"RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO","ESCOLA ESTADUAL PROFa. IRENE GARRIDO, RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. IRENE GARRIDO|RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",MACEIO,ESCOLA ESTADUAL PROFa. IRENE GARRIDO,"RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO","ESCOLA ESTADUAL PROFa. IRENE GARRIDO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. IRENE GARRIDO|RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",MACEIO,ESCOLA ESTADUAL PROFa. IRENE GARRIDO,"RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO","RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFa. IRENE GARRIDO|RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO",MACEIO,ESCOLA ESTADUAL PROFa. IRENE GARRIDO,"RUA G, QD 3, S/N, CONJ. DUBEAUX LEAO","ESCOLA ESTADUAL PROFa. IRENE GARRIDO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N","ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA, RUA PAU DARCO, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N","ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N","RUA PAU DARCO, S/N, MACEIO, Alagoas, Brasil",SEM_RESULTADO
"MACEIO|ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA|RUA PAU DARCO, S/N",MACEIO,ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA,"RUA PAU DARCO, S/N","ESCOLA ESTADUAL PROFESSOR PEDRO TEIXEIRA, Alagoas, Brasil",SEM_RESULTADO
